Term,Course,Section,CRN,Name,A,B,C,D,F,I,NR,S,U,V,W,Total,Class Size Group,Calculated GPA,Level
201305,CHBE 4699,CWJ,52190,"Jones,Christopher W",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4699,DWH,52186,"Hess,Dennis W",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4699,JSH,52188,"Hsieh,Jeffery S",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4699,PJL,52198,"Ludovice,Peter J",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4699,PKA,52171,"Agrawal,Pradeep K",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4699,SNG,56839,"Ng,Nga Lee",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4699,SVB,56816,"Behrens,Sven Holger",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4699,TF,52220,"Fuller,Thomas F",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4699,YK,54330,"Kawajiri,Yoshiaki",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 4903,JSH,52450,"Hsieh,Jeffery S",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHBE 7000,ER,56592,"Reichmanis,Elsa",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHBE 7000,TF,52388,"Fuller,Thomas F",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHBE 9000,PPY,56706,"Peralta-Yahya,Pamela Patricia",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHBE 9000,SAA,50607,"Allen,Sue Ann Bidstrup",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHBE 9000,SB,51920,"Banerjee,Sujit",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHBE 9000,YX,56913,"Xia,Younan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 2698,WIL,56925,"Williams,Loren D",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4694,BAR,56811,"Baron,William James",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4695,BAR,56809,"Baron,William James",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4698,BON,56907,"Bongiorno,Angelo",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4698,BRY,54486,"Barry,Bridgette Anne",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4698,HUD,54411,"Hud,Nicholas V",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4698,MAR,54742,"Marder,Seth Richard",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4698,SOP,55233,"Soper,Jake D",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4698,WIL,54854,"Williams,Loren D",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4698,WLK,56619,"Wilkinson,Angus P",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CHEM 4699,BRO,54320,"Brown,Kenneth Ray",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,ELS,56040,"El-Sayed,Mostafa A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,FAH,54487,"Fahrni,Christoph J.",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,FRA,54248,"France,Stefan Anthony",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,KEL,54280,"Kelly,Wendy L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,LIE,54744,"Lieberman,Raquel L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,SAD,56810,"Sadighi,Joseph P",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,TOL,54933,"Tolbert,Laren M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,WIL,55353,"Williams,Loren D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 4699,ZHA,55349,"Zhang,Z John",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CHEM 7000,FRA,56801,"France,Stefan Anthony",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 7000,PER,51586,"Perry,Joseph W.",,,,,,,,,100%,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 7000,TOL,50311,"Tolbert,Laren M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 8998,BON,55821,"Bongiorno,Angelo",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,DOY,50335,"Doyle,Donald F",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,ERI,55865,"Reichmanis,Elsa",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,GAU,54691,"Gaucher,Eric Alexander",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,HOU,53744,"Houston,Paul Lyon",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,KUB,51383,"Kubanek,Julia M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,LAP,56727,"Fernandez,Facundo M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,MAY,50351,"May,Sheldon W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,PAY,50356,"Payne,Christine K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,QIN,55929,"Qin,Dong",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,WIN,52741,"Wine,Paul H",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,WON,52071,"Wong,C P",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,COA 8996,KR,56834,"Roper,Kathy O",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,COA 8999,SB,50419,"Bafna,Sonit",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,COA 9000,CE,55347,"Eastman,Charles",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,COA 9000,CZ,55237,"Zimring,Craig M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,COA 9000,JP,56792,"Peponis,John",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,COA 9000,NN,55158,"Nersessian,Nancy J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CP 7000,RD,56623,"Dagenhart,Richard L",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CP 8990,RD,55759,"Dagenhart,Richard L",,,,,,100%,,,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CP 8998,SB,54900,"Stiftel,Bruce S",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 1301,GR,54279,"Summet,Jay W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CS 1332,GR,55348,"Smith,David M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CS 1371,GR,52736,"Phillips JR,Charles Edward",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CS 2110,GR,52762,"Leahy,William",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CS 2200,GR,51572,"Leahy,William",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CS 2316,GR,56573,"Summet,Jay W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CS 2699,C11,56582,"Chau,Duen Horng",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 2699,L10,56654,"Liu,Cheng-Yun Karen",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 2699,RHO,56927,"Owen III,Henry L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 4698,G03,56721,"Guzdial,Mark",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,CS 4699,C09,56776,"Conte,Thomas M.",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 4699,D04,52816,"Dellaert,Frank",,,100%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.00,Undergraduate
201305,CS 4699,G10,55278,"Coleman,Maribeth Gandy",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 4699,I01,54472,"Isbell Jr,Charles Lee",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 4699,K06,53748,"Kim,Hyesoon",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 4699,R02,54973,"Ramachandran,Umakishore",,,100%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.00,Undergraduate
201305,CS 4699,S16,53735,"Stilman,Michael",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 4901,IP,56567,"Guzdial,Mark",,,100%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.00,Undergraduate
201305,CS 4903,S18,56887,"Summet,Jay W",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 4903,UTA,52040,"Leahy,William",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 4980,R02,56775,"Ramachandran,Umakishore",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CS 6266,Q,56046,"Royal,Paul H",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 6998,B15,56815,"Braunstein,Mark L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 6999,L10,56812,"Liu,Cheng-Yun Karen",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 6999,M06,55288,"MacIntyre,Blair",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 6999,R08,55289,"Rehg,James Matthew",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8803,GAI,56085,"Urban,Stephen Montgomery",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,A08,55261,"Arriaga,Rosa I",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,B03,50883,"Bobick,Aaron",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,B16,56901,"Basole,Rahul C",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,E03,50179,"Essa,Irfan A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,E05,50178,"Edwards,Warren Keith",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,F07,53272,"Feamster,Nicholas G",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,G02,50180,"Goel,Ashok K",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,H03,50938,"Harrold,Mary Jean",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,K09,54446,"Kemp,Charles C",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,M05,50187,"Mynatt,Elizabeth D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,M16,55919,"Magerko,Brian S",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,R08,50949,"Rehg,James Matthew",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,S06,50196,"Starner,Thad E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,S20,56911,"Song,Le",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8903,W06,55141,"White,David Randall",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 8999,A01,54897,"Abowd,Gregory D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,B04,55707,"Balch,Tucker R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,F07,54740,"Feamster,Nicholas G",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,F08,56658,"Fortnow,Lance Jeremy",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,G03,55803,"Guzdial,Mark",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,L10,55709,"Liu,Cheng-Yun Karen",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,N01,55804,"Navathe,Shamkant B",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,P02,55203,"Pu,Calton",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,P12,56625,"Peikert,Christopher Jason",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 8999,V03,56002,"Vigoda,Eric Joseph",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,B02,50206,"Bruckman,Amy S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,B03,50885,"Bobick,Aaron",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,C09,54274,"Conte,Thomas M.",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,D07,51549,"Dovrolis,Konstantinos",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,G06,52167,"Grinter,Rebecca Elizabeth",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,G11,56001,"Gilbert,Eric E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,L05,51098,"Lee,Wenke",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,N02,56807,"Nersessian,Nancy J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,P05,51556,"Pande,Santosh",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,P07,51557,"Prvulovic,Milos",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,R06,51560,"Randall,Dana",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,S06,50221,"Starner,Thad E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,S14,53587,"Sivakumar,Raghupathy",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,T06,56806,"Tetali,Prasad",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,W01,51563,"Walker,Bruce N",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CSE 8903,F02,55354,"Fujimoto,Richard M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CSE 8903,P09,54946,"Park,Haesun",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CSE 8999,B07,54908,"Bader,David Albert",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CSE 8999,C10,56813,"Chow,Edmond T",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CSE 9000,C10,56663,"Chow,Edmond T",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CSE 9000,F02,54916,"Fujimoto,Richard M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CSE 9000,L12,56732,"Lee,Eva K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CSE 9000,S20,55844,"Song,Le",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 4698,AN,52776,"Nenes,Athanasios",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,EAS 4698,JD,52111,"Dufek,Josef D",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,EAS 4698,JW,52754,"Wray,James J",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,EAS 4698,RXB,52793,"Black,Robert X",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,EAS 4698,TI,56851,"Ito,Takamitsu",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,EAS 4699,EI,52016,"Ingall,Ellery D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,EAS 4699,MT,54225,"Taillefert,Martial",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,EAS 4699,ZP,55895,"Peng,Zhigang",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,EAS 7000,CP,50997,"Paty,Carol S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 7000,EDL,52453,"Di Lorenzo,Emanuele",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 7000,JC,51274,"Curry,Judith A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 7000,TI,50441,"Ito,Takamitsu",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 8901,PJW,56766,"Webster,Peter J",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,EAS 9000,RB,50923,"Wang,Jingfeng",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,TI,50487,"Ito,Takamitsu",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 3902,G01,56628,"Gaylord,Thomas K",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 3903,R04,56854,"Riley,George F",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 3903,T02,56833,"Tentzeris,Emmanouil M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 3951,A09,53767,"Adibi,Ali",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,ECE 3951,C13,56889,"Conte,Thomas M.",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,ECE 3951,Z07,56867,"Zajic,Alenka",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,ECE 4698,5,52794,"Ferri,Bonnie H",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,ECE 4699,B20,56559,"Bennett,Gisele",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 4699,T04,56891,"Tummala,Rao R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 4901,D05,51156,"Davis,Jeffrey A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 4901,R10,56771,"Robinson Jr,Robert Allen",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 4903,C05,52517,"Copeland,John A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 4903,R04,52118,"Riley,George F",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECE 4951,A08,56890,"Anderson,David V",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,ECE 7000,A07,51148,"Ayazi,Farrokh",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,B15,51985,"Brand,Oliver",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,B18,56909,"Bhatti,Pamela T",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,C03,51044,"Clements,Mark A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,C08,53342,"Citrin,David S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,D06,54945,"Doolittle,William Alan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,D07,51369,"Dupuis,Russell Dean",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,G01,50984,"Gaylord,Thomas K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,G04,54470,"Ghovanloo,Maysam",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,M17,53142,"Ma,Xiaoli",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,M19,54893,"Mukhopadhyay,Saibal",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,N01,54346,"Naeemi,Azad J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,S08,52505,"Steffes,Paul G",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,S10,51370,"Swaminathan,Madhavan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,S18,54373,"Shamma,Jeff S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,T04,51002,"Tummala,Rao R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,V06,53254,"Vela,Patricio Antonio",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,W10,56910,"Wang,Hua",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,Y01,52774,"Yalamanchili,Sudhakar",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,Y03,56574,"Yoder,Paul Douglas",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 7000,Z07,56794,"Zajic,Alenka",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 8900,A07,52862,"Ayazi,Farrokh",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 8900,A09,52864,"Adibi,Ali",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 8900,B20,53127,"Bennett,Gisele",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 8900,B25,56819,"Beyah,Abdul R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
